210 84 -125.255 134.684
210 84 -116.236 -0.000
x144 0.000 10.000 25.000 I
x145 0.000 10.000 -27.000 I
x146 0.000 10.000 -28.000 I
x147 0.000 10.000 -17.000 I
x148 0.000 10.000 -2.000 I
x149 0.000 10.000 16.000 I
x150 0.000 10.000 -36.000 I
x151 0.000 10.000 7.000 I
x152 0.000 10.000 -33.000 I
x153 0.000 10.000 -18.000 I
x154 0.000 10.000 -39.000 I
x155 0.000 10.000 -50.000 I
x156 0.000 10.000 9.000 I
x157 0.000 10.000 -31.000 I
x158 0.000 10.000 -9.000 I
x159 0.000 10.000 -26.000 I
x160 0.000 10.000 38.000 I
x161 0.000 10.000 -37.000 I
x162 0.000 10.000 2.000 I
x163 0.000 10.000 20.000 I
x164 0.000 10.000 -7.000 I
x165 0.000 10.000 -8.000 I
x166 0.000 10.000 -3.000 I
x167 0.000 10.000 -44.000 I
x168 0.000 10.000 23.000 I
x169 0.000 10.000 47.000 I
x170 0.000 10.000 -49.000 I
x171 0.000 10.000 -10.000 I
x172 0.000 10.000 47.000 I
x173 0.000 10.000 44.000 I
x174 0.000 10.000 44.000 I
x175 0.000 10.000 16.000 I
x176 0.000 10.000 28.000 I
x177 0.000 10.000 41.000 I
x178 0.000 10.000 36.000 I
x179 0.000 10.000 -31.000 I
x180 0.000 10.000 -26.000 I
x181 0.000 10.000 28.000 I
x182 0.000 10.000 10.000 I
x183 0.000 10.000 -8.000 I
x184 0.000 10.000 25.000 I
x185 0.000 10.000 -1.000 I
x186 0.000 10.000 -20.000 I
x187 0.000 10.000 -40.000 I
x188 0.000 10.000 -31.000 I
x189 0.000 10.000 48.000 I
x190 0.000 10.000 30.000 I
x191 0.000 10.000 -8.000 I
x192 0.000 10.000 -44.000 I
x193 0.000 10.000 -24.000 I
x194 0.000 10.000 47.000 I
x195 0.000 10.000 6.000 I
x196 0.000 10.000 30.000 I
x197 0.000 10.000 1.000 I
x198 0.000 10.000 -25.000 I
x199 0.000 10.000 -33.000 I
x200 0.000 10.000 -26.000 I
x201 0.000 10.000 -41.000 I
x202 0.000 10.000 38.000 I
x203 0.000 10.000 -37.000 I
x204 0.000 10.000 -38.000 I
x205 0.000 10.000 42.000 I
x206 0.000 10.000 -7.000 I
x207 0.000 10.000 -49.000 I
x208 0.000 10.000 -8.000 I
x209 0.000 10.000 13.000 I
y0 0.000 inf 17.000 24.000 C
y1 0.000 inf 12.000 -40.000 C
y2 0.000 inf 26.000 10.000 C
y3 0.000 inf -24.000 0.000 C
y4 0.000 inf 12.000 -20.000 C
y5 0.000 inf 18.000 -2.000 C
y6 0.000 inf 8.000 -29.000 C
y7 0.000 inf -24.000 0.000 C
y8 0.000 inf 28.000 -14.000 C
y9 0.000 inf 28.000 0.000 C
y10 0.000 inf 22.000 0.000 C
y11 0.000 inf -34.000 0.000 C
y12 0.000 inf -14.000 27.000 C
y13 0.000 inf 23.000 45.000 C
y14 0.000 inf -15.000 4.000 C
y15 0.000 inf 25.000 3.000 C
y16 0.000 inf 6.000 22.000 C
y17 0.000 inf -10.000 7.000 C
y18 0.000 inf 29.000 0.000 C
y19 0.000 inf 22.000 29.000 C
y20 0.000 inf -23.000 18.000 C
y21 0.000 inf 12.000 -43.000 C
y22 0.000 inf 30.000 0.000 C
y23 0.000 inf -49.000 0.000 C
y24 0.000 inf -50.000 -42.000 C
y25 0.000 inf 9.000 0.000 C
y26 0.000 inf 15.000 0.000 C
y27 0.000 inf 43.000 0.000 C
y28 0.000 inf -13.000 -39.000 C
y29 0.000 inf -34.000 0.000 C
y30 0.000 inf -23.000 -45.000 C
y31 0.000 inf 18.000 0.000 C
y32 0.000 inf -43.000 0.000 C
y33 0.000 inf 0.000 12.000 C
y34 0.000 inf -9.000 0.000 C
y35 0.000 inf -40.000 43.000 C
y36 0.000 inf -11.000 0.000 C
y37 0.000 inf 13.000 45.000 C
y38 0.000 inf -37.000 0.000 C
y39 0.000 inf -29.000 0.000 C
y40 0.000 inf 40.000 0.000 C
y41 0.000 inf -41.000 17.000 C
y42 0.000 inf 12.000 -38.000 C
y43 0.000 inf -19.000 -17.000 C
y44 0.000 inf 29.000 0.000 C
y45 0.000 inf 43.000 0.000 C
y46 0.000 inf -50.000 0.000 C
y47 0.000 inf -29.000 0.000 C
y48 0.000 inf -12.000 0.000 C
y49 0.000 inf 14.000 -4.000 C
y50 0.000 inf 10.000 -38.000 C
y51 0.000 inf 29.000 0.000 C
y52 0.000 inf -50.000 2.000 C
y53 0.000 inf 27.000 0.000 C
y54 0.000 inf 41.000 0.000 C
y55 0.000 inf 50.000 18.000 C
y56 0.000 inf 6.000 0.000 C
y57 0.000 inf -24.000 -13.000 C
y58 0.000 inf 24.000 0.000 C
y59 0.000 inf -46.000 5.000 C
y60 0.000 inf -41.000 0.000 C
y61 0.000 inf 34.000 0.000 C
y62 0.000 inf 33.000 21.000 C
y63 0.000 inf -6.000 25.000 C
y64 0.000 inf -12.000 0.000 C
y65 0.000 inf 27.000 0.000 C
y66 0.000 inf 31.000 18.000 C
y67 0.000 inf -15.000 -10.000 C
y68 0.000 inf 6.000 40.000 C
y69 0.000 inf 2.000 -27.000 C
y70 0.000 inf -18.000 0.000 C
y71 0.000 inf -15.000 0.000 C
y72 0.000 inf -32.000 28.000 C
y73 0.000 inf -16.000 0.000 C
y74 0.000 inf 0.000 0.000 C
y75 0.000 inf 48.000 23.000 C
y76 0.000 inf -38.000 0.000 C
y77 0.000 inf -30.000 26.000 C
y78 0.000 inf 45.000 0.000 C
y79 0.000 inf 49.000 35.000 C
y80 0.000 inf -45.000 0.000 C
y81 0.000 inf 7.000 -38.000 C
y82 0.000 inf 48.000 1.000 C
y83 0.000 inf -28.000 0.000 C
y84 0.000 inf -21.000 48.000 C
y85 0.000 inf -26.000 10.000 C
y86 0.000 inf 25.000 0.000 C
y87 0.000 inf 47.000 0.000 C
y88 0.000 inf 48.000 20.000 C
y89 0.000 inf -25.000 -40.000 C
y90 0.000 inf 31.000 4.000 C
y91 0.000 inf 25.000 26.000 C
y92 0.000 inf -14.000 -17.000 C
y93 0.000 inf -38.000 0.000 C
y94 0.000 inf 41.000 11.000 C
y95 0.000 inf 13.000 -42.000 C
y96 0.000 inf 26.000 -5.000 C
y97 0.000 inf -44.000 0.000 C
y98 0.000 inf 28.000 5.000 C
y99 0.000 inf -42.000 -12.000 C
y100 0.000 inf 34.000 0.000 C
y101 0.000 inf 33.000 16.000 C
y102 0.000 inf 20.000 0.000 C
y103 0.000 inf 26.000 0.000 C
y104 0.000 inf -26.000 0.000 C
y105 0.000 inf -36.000 -38.000 C
y106 0.000 inf 19.000 0.000 C
y107 0.000 inf -3.000 0.000 C
y108 0.000 inf -11.000 40.000 C
y109 0.000 inf 18.000 0.000 C
y110 0.000 inf -21.000 -48.000 C
y111 0.000 inf -42.000 20.000 C
y112 0.000 inf -2.000 0.000 C
y113 0.000 inf -16.000 0.000 C
y114 0.000 inf 3.000 0.000 C
y115 0.000 inf 31.000 0.000 C
y116 0.000 inf 19.000 0.000 C
y117 0.000 inf 16.000 30.000 C
y118 0.000 inf -42.000 35.000 C
y119 0.000 inf -12.000 22.000 C
y120 0.000 inf -32.000 0.000 C
y121 0.000 inf 21.000 -2.000 C
y122 0.000 inf 15.000 0.000 C
y123 0.000 inf -20.000 0.000 C
y124 0.000 inf 5.000 12.000 C
y125 0.000 inf -20.000 0.000 C
y126 0.000 inf 16.000 0.000 C
y127 0.000 inf -3.000 0.000 C
y128 0.000 inf 25.000 35.000 C
y129 0.000 inf -29.000 -2.000 C
y130 0.000 inf -20.000 22.000 C
y131 0.000 inf -15.000 -5.000 C
y132 0.000 inf 1.000 3.000 C
y133 0.000 inf 10.000 0.000 C
y134 0.000 inf -42.000 -47.000 C
y135 0.000 inf 29.000 0.000 C
y136 0.000 inf -18.000 -43.000 C
y137 0.000 inf -37.000 -13.000 C
y138 0.000 inf -8.000 0.000 C
y139 0.000 inf 9.000 0.000 C
y140 0.000 inf 31.000 0.000 C
y141 0.000 inf -40.000 0.000 C
y142 0.000 inf 6.000 30.000 C
y143 0.000 inf -5.000 0.000 C
y144 0.000 inf 48.000 0.000 C
y145 0.000 inf -18.000 0.000 C
y146 0.000 inf -31.000 0.000 C
y147 0.000 inf -7.000 0.000 C
y148 0.000 inf 39.000 -11.000 C
y149 0.000 inf -7.000 0.000 C
y150 0.000 inf 19.000 0.000 C
y151 0.000 inf -27.000 50.000 C
y152 0.000 inf -15.000 -30.000 C
y153 0.000 inf -42.000 0.000 C
y154 0.000 inf 5.000 12.000 C
y155 0.000 inf -4.000 0.000 C
y156 0.000 inf -23.000 -41.000 C
y157 0.000 inf -28.000 0.000 C
y158 0.000 inf -22.000 0.000 C
y159 0.000 inf -7.000 49.000 C
y160 0.000 inf 17.000 0.000 C
y161 0.000 inf 5.000 0.000 C
y162 0.000 inf -13.000 32.000 C
y163 0.000 inf -39.000 0.000 C
y164 0.000 inf 14.000 -29.000 C
y165 0.000 inf 18.000 -49.000 C
y166 0.000 inf -20.000 -46.000 C
y167 0.000 inf -15.000 0.000 C
y168 0.000 inf 50.000 -30.000 C
y169 0.000 inf 34.000 0.000 C
y170 0.000 inf 13.000 26.000 C
y171 0.000 inf -30.000 -45.000 C
y172 0.000 inf 21.000 0.000 C
y173 0.000 inf 11.000 45.000 C
y174 0.000 inf 29.000 -15.000 C
y175 0.000 inf -48.000 0.000 C
y176 0.000 inf 38.000 0.000 C
y177 0.000 inf 46.000 34.000 C
y178 0.000 inf 49.000 20.000 C
y179 0.000 inf 44.000 -26.000 C
y180 0.000 inf -1.000 15.000 C
y181 0.000 inf -34.000 45.000 C
y182 0.000 inf -27.000 0.000 C
y183 0.000 inf 10.000 -44.000 C
y184 0.000 inf -45.000 39.000 C
y185 0.000 inf 8.000 25.000 C
y186 0.000 inf -1.000 0.000 C
y187 0.000 inf -41.000 0.000 C
y188 0.000 inf -41.000 -3.000 C
y189 0.000 inf -40.000 -9.000 C
y190 0.000 inf 23.000 0.000 C
y191 0.000 inf -43.000 -12.000 C
y192 0.000 inf -14.000 0.000 C
y193 0.000 inf 39.000 -28.000 C
y194 0.000 inf -47.000 0.000 C
y195 0.000 inf 44.000 0.000 C
y196 0.000 inf -27.000 5.000 C
y197 0.000 inf -45.000 -17.000 C
y198 0.000 inf -9.000 0.000 C
y199 0.000 inf -2.000 36.000 C
y200 0.000 inf -12.000 0.000 C
y201 0.000 inf -30.000 -23.000 C
y202 0.000 inf -32.000 0.000 C
y203 0.000 inf -24.000 -10.000 C
y204 0.000 inf 9.000 19.000 C
y205 0.000 inf 32.000 -45.000 C
y206 0.000 inf 15.000 0.000 C
y207 0.000 inf -21.000 -12.000 C
y208 0.000 inf 15.000 -44.000 C
y209 0.000 inf 49.000 0.000 C
l0 < 127.000 6.000 8.000 6.000 6.000 3.000 3.000 1.000 9.000 10.000 7.000 2.000 3.000 10.000 7.000 5.000 10.000 0.000 6.000 5.000 0.000 1.000 2.000 8.000 3.000 1.000 9.000 6.000 1.000 7.000 4.000 2.000 10.000 7.000 2.000 0.000 10.000 2.000 8.000 4.000 5.000 9.000 3.000 0.000 10.000 10.000 9.000 9.000 6.000 6.000 6.000 10.000 10.000 10.000 10.000 2.000 6.000 1.000 2.000 1.000 4.000 3.000 9.000 1.000 9.000 4.000 2.000 10.000 9.000 7.000 4.000 3.000 8.000 10.000 10.000 2.000 7.000 2.000 4.000 5.000 4.000 2.000 3.000 2.000 2.000 8.000 8.000 9.000 3.000 7.000 3.000 7.000 4.000 8.000 0.000 5.000 2.000 5.000 1.000 8.000 6.000 0.000 1.000 4.000 4.000 6.000 3.000 3.000 0.000 1.000 2.000 5.000 6.000 3.000 6.000 9.000 5.000 10.000 8.000 3.000 8.000 6.000 8.000 6.000 6.000 1.000 5.000 6.000 2.000 10.000 2.000 6.000 2.000 6.000 0.000 5.000 4.000 7.000 4.000 0.000 10.000 5.000 10.000 1.000 10.000 0.000 9.000 1.000 4.000 6.000 5.000 3.000 1.000 2.000 6.000 1.000 5.000 3.000 0.000 6.000 4.000 7.000 10.000 1.000 10.000 8.000 8.000 8.000 7.000 6.000 1.000 6.000 2.000 7.000 4.000 7.000 0.000 4.000 8.000 4.000 3.000 6.000 9.000 8.000 7.000 2.000 6.000 0.000 6.000 5.000 2.000 5.000 8.000 1.000 7.000 0.000 5.000 3.000 10.000 6.000 2.000 10.000 10.000 3.000 10.000 6.000 6.000 1.000 1.000 5.000 8.000 
l1 < 40.000 7.000 6.000 6.000 5.000 2.000 2.000 3.000 10.000 8.000 3.000 10.000 6.000 9.000 8.000 4.000 3.000 3.000 10.000 10.000 5.000 2.000 9.000 6.000 3.000 5.000 4.000 8.000 9.000 5.000 10.000 0.000 2.000 4.000 2.000 7.000 0.000 2.000 0.000 2.000 4.000 7.000 7.000 6.000 1.000 4.000 2.000 10.000 9.000 4.000 9.000 4.000 6.000 1.000 9.000 10.000 2.000 1.000 5.000 5.000 0.000 1.000 2.000 5.000 2.000 1.000 10.000 1.000 6.000 9.000 4.000 0.000 1.000 6.000 2.000 6.000 2.000 4.000 9.000 3.000 5.000 10.000 0.000 8.000 9.000 7.000 7.000 4.000 8.000 5.000 1.000 5.000 3.000 7.000 8.000 9.000 3.000 7.000 10.000 3.000 6.000 2.000 4.000 2.000 2.000 4.000 6.000 0.000 0.000 10.000 1.000 7.000 10.000 1.000 5.000 1.000 2.000 1.000 4.000 6.000 9.000 9.000 3.000 7.000 6.000 2.000 1.000 9.000 3.000 9.000 10.000 1.000 2.000 9.000 4.000 7.000 9.000 8.000 2.000 3.000 4.000 6.000 7.000 9.000 9.000 1.000 1.000 8.000 3.000 1.000 8.000 5.000 7.000 0.000 5.000 7.000 0.000 5.000 5.000 5.000 3.000 10.000 9.000 5.000 8.000 2.000 7.000 0.000 0.000 5.000 4.000 9.000 3.000 5.000 0.000 7.000 4.000 6.000 0.000 6.000 1.000 5.000 0.000 8.000 4.000 4.000 9.000 0.000 3.000 7.000 4.000 5.000 7.000 10.000 1.000 5.000 8.000 9.000 0.000 10.000 7.000 9.000 1.000 7.000 7.000 10.000 0.000 8.000 4.000 7.000 9.000 
l2 < 70.000 1.000 7.000 4.000 6.000 3.000 8.000 8.000 2.000 10.000 2.000 9.000 8.000 5.000 0.000 3.000 10.000 5.000 9.000 1.000 0.000 9.000 7.000 1.000 2.000 8.000 8.000 8.000 4.000 8.000 2.000 6.000 9.000 4.000 10.000 3.000 4.000 10.000 7.000 1.000 0.000 2.000 1.000 10.000 3.000 0.000 0.000 6.000 2.000 10.000 6.000 4.000 5.000 1.000 3.000 1.000 5.000 0.000 9.000 8.000 10.000 1.000 0.000 9.000 9.000 5.000 2.000 10.000 1.000 8.000 4.000 0.000 5.000 8.000 4.000 8.000 0.000 8.000 0.000 8.000 0.000 7.000 1.000 0.000 6.000 8.000 0.000 4.000 1.000 3.000 8.000 6.000 9.000 6.000 2.000 4.000 7.000 4.000 1.000 5.000 6.000 6.000 6.000 2.000 8.000 9.000 0.000 5.000 5.000 1.000 8.000 1.000 2.000 10.000 2.000 3.000 4.000 3.000 0.000 10.000 6.000 9.000 9.000 1.000 5.000 3.000 0.000 4.000 6.000 10.000 2.000 6.000 3.000 3.000 2.000 1.000 8.000 7.000 2.000 1.000 6.000 10.000 6.000 1.000 2.000 1.000 6.000 3.000 9.000 0.000 0.000 9.000 5.000 1.000 1.000 6.000 2.000 1.000 7.000 9.000 5.000 5.000 1.000 4.000 6.000 8.000 0.000 3.000 8.000 0.000 8.000 7.000 5.000 2.000 7.000 3.000 0.000 9.000 8.000 0.000 6.000 3.000 8.000 9.000 4.000 6.000 5.000 9.000 7.000 4.000 0.000 5.000 6.000 2.000 1.000 6.000 8.000 0.000 2.000 6.000 2.000 7.000 1.000 5.000 10.000 5.000 9.000 10.000 8.000 10.000 10.000 
l3 < 30.000 10.000 7.000 5.000 3.000 2.000 4.000 6.000 8.000 6.000 5.000 6.000 1.000 7.000 2.000 0.000 8.000 8.000 7.000 1.000 6.000 1.000 6.000 7.000 9.000 0.000 1.000 5.000 1.000 8.000 2.000 7.000 2.000 6.000 3.000 4.000 10.000 3.000 7.000 5.000 7.000 10.000 2.000 1.000 4.000 7.000 6.000 8.000 10.000 3.000 6.000 2.000 0.000 10.000 5.000 2.000 2.000 5.000 7.000 9.000 3.000 3.000 1.000 5.000 9.000 0.000 1.000 1.000 2.000 8.000 4.000 9.000 2.000 3.000 6.000 6.000 1.000 7.000 8.000 1.000 4.000 7.000 10.000 9.000 8.000 3.000 0.000 5.000 0.000 7.000 7.000 5.000 4.000 10.000 4.000 9.000 9.000 3.000 4.000 4.000 7.000 5.000 0.000 7.000 1.000 5.000 10.000 8.000 5.000 10.000 6.000 5.000 8.000 10.000 3.000 9.000 6.000 9.000 9.000 9.000 5.000 3.000 5.000 4.000 4.000 9.000 8.000 8.000 2.000 8.000 6.000 4.000 10.000 2.000 9.000 0.000 10.000 0.000 8.000 9.000 7.000 3.000 3.000 10.000 3.000 10.000 5.000 2.000 6.000 1.000 3.000 2.000 2.000 4.000 9.000 7.000 0.000 2.000 9.000 10.000 8.000 2.000 2.000 9.000 5.000 3.000 7.000 0.000 3.000 3.000 4.000 5.000 8.000 8.000 4.000 10.000 3.000 10.000 9.000 10.000 4.000 5.000 0.000 4.000 7.000 2.000 0.000 3.000 7.000 7.000 2.000 9.000 7.000 8.000 0.000 7.000 8.000 6.000 8.000 1.000 3.000 3.000 7.000 9.000 3.000 9.000 0.000 1.000 4.000 4.000 2.000 
l4 < 79.000 1.000 3.000 2.000 2.000 8.000 1.000 2.000 5.000 8.000 6.000 1.000 8.000 0.000 8.000 8.000 2.000 3.000 8.000 4.000 10.000 10.000 2.000 9.000 6.000 0.000 4.000 7.000 1.000 8.000 1.000 5.000 1.000 1.000 6.000 0.000 8.000 5.000 9.000 9.000 0.000 4.000 7.000 5.000 8.000 3.000 6.000 6.000 8.000 7.000 5.000 8.000 9.000 8.000 10.000 3.000 8.000 10.000 4.000 0.000 5.000 3.000 4.000 9.000 3.000 8.000 7.000 5.000 5.000 0.000 4.000 6.000 2.000 2.000 9.000 10.000 5.000 6.000 8.000 10.000 10.000 9.000 5.000 5.000 1.000 10.000 1.000 4.000 6.000 3.000 2.000 7.000 7.000 8.000 5.000 5.000 3.000 2.000 1.000 4.000 3.000 6.000 5.000 6.000 6.000 10.000 9.000 0.000 10.000 9.000 8.000 3.000 6.000 2.000 2.000 6.000 3.000 9.000 8.000 5.000 6.000 3.000 4.000 8.000 1.000 2.000 3.000 4.000 2.000 9.000 0.000 1.000 1.000 7.000 6.000 10.000 8.000 6.000 2.000 5.000 3.000 9.000 7.000 2.000 5.000 7.000 1.000 10.000 4.000 1.000 8.000 8.000 8.000 9.000 10.000 5.000 0.000 3.000 1.000 0.000 4.000 7.000 7.000 7.000 10.000 10.000 1.000 1.000 4.000 2.000 6.000 2.000 9.000 8.000 6.000 3.000 3.000 2.000 5.000 5.000 5.000 7.000 7.000 4.000 5.000 6.000 5.000 10.000 1.000 4.000 5.000 4.000 2.000 8.000 6.000 4.000 6.000 2.000 10.000 3.000 10.000 3.000 5.000 3.000 4.000 0.000 5.000 10.000 7.000 1.000 0.000 
l5 < 85.000 2.000 0.000 4.000 10.000 2.000 4.000 2.000 9.000 2.000 1.000 4.000 3.000 8.000 9.000 5.000 5.000 2.000 7.000 7.000 10.000 1.000 5.000 5.000 7.000 9.000 4.000 10.000 5.000 0.000 3.000 0.000 10.000 4.000 4.000 5.000 7.000 1.000 4.000 5.000 9.000 7.000 4.000 8.000 5.000 3.000 2.000 9.000 5.000 0.000 0.000 6.000 0.000 5.000 2.000 0.000 8.000 1.000 7.000 10.000 3.000 8.000 4.000 5.000 0.000 3.000 3.000 7.000 4.000 10.000 0.000 4.000 7.000 4.000 9.000 7.000 2.000 3.000 6.000 10.000 2.000 1.000 8.000 6.000 8.000 10.000 10.000 3.000 4.000 3.000 9.000 9.000 2.000 7.000 5.000 10.000 4.000 1.000 9.000 4.000 3.000 6.000 4.000 10.000 1.000 4.000 7.000 0.000 3.000 5.000 0.000 0.000 2.000 5.000 4.000 7.000 1.000 3.000 2.000 1.000 0.000 5.000 2.000 8.000 6.000 6.000 5.000 3.000 1.000 3.000 4.000 1.000 7.000 10.000 0.000 5.000 2.000 8.000 2.000 9.000 10.000 8.000 2.000 7.000 1.000 2.000 1.000 7.000 2.000 7.000 0.000 5.000 0.000 7.000 9.000 0.000 6.000 7.000 9.000 9.000 6.000 7.000 1.000 7.000 7.000 4.000 4.000 1.000 0.000 7.000 7.000 10.000 8.000 2.000 0.000 2.000 6.000 1.000 5.000 2.000 0.000 6.000 2.000 6.000 0.000 5.000 1.000 2.000 10.000 6.000 5.000 7.000 9.000 8.000 1.000 10.000 0.000 0.000 1.000 1.000 1.000 3.000 7.000 5.000 0.000 8.000 7.000 7.000 3.000 7.000 4.000 
l6 < 99.000 3.000 1.000 2.000 0.000 10.000 4.000 3.000 9.000 0.000 4.000 2.000 4.000 10.000 0.000 4.000 3.000 2.000 6.000 0.000 4.000 9.000 7.000 10.000 6.000 10.000 9.000 3.000 6.000 0.000 2.000 8.000 6.000 5.000 7.000 0.000 0.000 8.000 6.000 9.000 10.000 8.000 5.000 5.000 6.000 4.000 8.000 9.000 8.000 10.000 6.000 10.000 9.000 2.000 0.000 1.000 9.000 0.000 10.000 2.000 4.000 0.000 10.000 7.000 2.000 0.000 4.000 4.000 4.000 10.000 2.000 6.000 0.000 2.000 2.000 7.000 1.000 1.000 0.000 3.000 3.000 10.000 0.000 2.000 5.000 0.000 9.000 10.000 7.000 10.000 1.000 0.000 2.000 6.000 9.000 7.000 9.000 4.000 0.000 10.000 4.000 3.000 6.000 5.000 1.000 7.000 1.000 9.000 8.000 5.000 9.000 7.000 0.000 3.000 7.000 10.000 4.000 7.000 4.000 0.000 2.000 3.000 5.000 3.000 0.000 9.000 2.000 6.000 5.000 0.000 6.000 9.000 6.000 1.000 7.000 8.000 2.000 10.000 10.000 2.000 10.000 7.000 4.000 2.000 1.000 3.000 6.000 8.000 3.000 3.000 4.000 10.000 9.000 0.000 4.000 7.000 9.000 9.000 7.000 0.000 1.000 10.000 9.000 8.000 4.000 7.000 7.000 10.000 4.000 3.000 6.000 1.000 6.000 8.000 10.000 5.000 0.000 7.000 8.000 4.000 4.000 5.000 3.000 8.000 6.000 9.000 8.000 9.000 7.000 8.000 1.000 5.000 10.000 2.000 1.000 8.000 1.000 0.000 6.000 4.000 7.000 8.000 0.000 2.000 7.000 3.000 10.000 7.000 5.000 5.000 8.000 
