460 184 -133.007 141.206
460 184 -143.891 -0.000
x172 0.000 10.000 -11.000 I
x173 0.000 10.000 3.000 I
x174 0.000 10.000 -2.000 I
x175 0.000 10.000 6.000 I
x176 0.000 10.000 -17.000 I
x177 0.000 10.000 24.000 I
x178 0.000 10.000 -3.000 I
x179 0.000 10.000 12.000 I
x180 0.000 10.000 -50.000 I
x181 0.000 10.000 30.000 I
x182 0.000 10.000 34.000 I
x183 0.000 10.000 -37.000 I
x184 0.000 10.000 -42.000 I
x185 0.000 10.000 -24.000 I
x186 0.000 10.000 -22.000 I
x187 0.000 10.000 -17.000 I
x188 0.000 10.000 -26.000 I
x189 0.000 10.000 -1.000 I
x190 0.000 10.000 -50.000 I
x191 0.000 10.000 -33.000 I
x192 0.000 10.000 27.000 I
x193 0.000 10.000 9.000 I
x194 0.000 10.000 -47.000 I
x195 0.000 10.000 28.000 I
x196 0.000 10.000 44.000 I
x197 0.000 10.000 34.000 I
x198 0.000 10.000 6.000 I
x199 0.000 10.000 3.000 I
x200 0.000 10.000 0.000 I
x201 0.000 10.000 -48.000 I
x202 0.000 10.000 1.000 I
x203 0.000 10.000 2.000 I
x204 0.000 10.000 41.000 I
x205 0.000 10.000 -46.000 I
x206 0.000 10.000 -4.000 I
x207 0.000 10.000 -27.000 I
x208 0.000 10.000 48.000 I
x209 0.000 10.000 -41.000 I
x210 0.000 10.000 49.000 I
x211 0.000 10.000 -23.000 I
x212 0.000 10.000 -17.000 I
x213 0.000 10.000 1.000 I
x214 0.000 10.000 49.000 I
x215 0.000 10.000 19.000 I
x216 0.000 10.000 38.000 I
x217 0.000 10.000 -43.000 I
x218 0.000 10.000 -26.000 I
x219 0.000 10.000 42.000 I
x220 0.000 10.000 45.000 I
x221 0.000 10.000 -17.000 I
x222 0.000 10.000 -14.000 I
x223 0.000 10.000 -8.000 I
x224 0.000 10.000 40.000 I
x225 0.000 10.000 35.000 I
x226 0.000 10.000 50.000 I
x227 0.000 10.000 -50.000 I
x228 0.000 10.000 29.000 I
x229 0.000 10.000 39.000 I
x230 0.000 10.000 -2.000 I
x231 0.000 10.000 -13.000 I
x232 0.000 10.000 33.000 I
x233 0.000 10.000 22.000 I
x234 0.000 10.000 8.000 I
x235 0.000 10.000 -29.000 I
x236 0.000 10.000 19.000 I
x237 0.000 10.000 -5.000 I
x238 0.000 10.000 -33.000 I
x239 0.000 10.000 -48.000 I
x240 0.000 10.000 48.000 I
x241 0.000 10.000 13.000 I
x242 0.000 10.000 18.000 I
x243 0.000 10.000 -4.000 I
x244 0.000 10.000 -3.000 I
x245 0.000 10.000 22.000 I
x246 0.000 10.000 -42.000 I
x247 0.000 10.000 -6.000 I
x248 0.000 10.000 23.000 I
x249 0.000 10.000 38.000 I
x250 0.000 10.000 41.000 I
x251 0.000 10.000 5.000 I
x252 0.000 10.000 46.000 I
x253 0.000 10.000 1.000 I
x254 0.000 10.000 17.000 I
x255 0.000 10.000 -38.000 I
x256 0.000 10.000 44.000 I
x257 0.000 10.000 29.000 I
x258 0.000 10.000 -15.000 I
x259 0.000 10.000 -2.000 I
x260 0.000 10.000 25.000 I
x261 0.000 10.000 49.000 I
x262 0.000 10.000 -1.000 I
x263 0.000 10.000 -35.000 I
x264 0.000 10.000 -21.000 I
x265 0.000 10.000 -31.000 I
x266 0.000 10.000 -11.000 I
x267 0.000 10.000 20.000 I
x268 0.000 10.000 -26.000 I
x269 0.000 10.000 -3.000 I
x270 0.000 10.000 -34.000 I
x271 0.000 10.000 -27.000 I
x272 0.000 10.000 46.000 I
x273 0.000 10.000 -18.000 I
x274 0.000 10.000 -8.000 I
x275 0.000 10.000 -5.000 I
x276 0.000 10.000 3.000 I
x277 0.000 10.000 -12.000 I
x278 0.000 10.000 10.000 I
x279 0.000 10.000 4.000 I
x280 0.000 10.000 -3.000 I
x281 0.000 10.000 -30.000 I
x282 0.000 10.000 -33.000 I
x283 0.000 10.000 -45.000 I
x284 0.000 10.000 -23.000 I
x285 0.000 10.000 32.000 I
x286 0.000 10.000 50.000 I
x287 0.000 10.000 5.000 I
x288 0.000 10.000 34.000 I
x289 0.000 10.000 9.000 I
x290 0.000 10.000 -21.000 I
x291 0.000 10.000 -40.000 I
x292 0.000 10.000 35.000 I
x293 0.000 10.000 -18.000 I
x294 0.000 10.000 -13.000 I
x295 0.000 10.000 -5.000 I
x296 0.000 10.000 -6.000 I
x297 0.000 10.000 18.000 I
x298 0.000 10.000 15.000 I
x299 0.000 10.000 -14.000 I
x300 0.000 10.000 -22.000 I
x301 0.000 10.000 -13.000 I
x302 0.000 10.000 -10.000 I
x303 0.000 10.000 -50.000 I
x304 0.000 10.000 -27.000 I
x305 0.000 10.000 25.000 I
x306 0.000 10.000 37.000 I
x307 0.000 10.000 -4.000 I
x308 0.000 10.000 16.000 I
x309 0.000 10.000 -8.000 I
x310 0.000 10.000 -39.000 I
x311 0.000 10.000 -39.000 I
x312 0.000 10.000 3.000 I
x313 0.000 10.000 -45.000 I
x314 0.000 10.000 0.000 I
x315 0.000 10.000 26.000 I
x316 0.000 10.000 50.000 I
x317 0.000 10.000 47.000 I
x318 0.000 10.000 27.000 I
x319 0.000 10.000 12.000 I
x320 0.000 10.000 0.000 I
x321 0.000 10.000 2.000 I
x322 0.000 10.000 -39.000 I
x323 0.000 10.000 0.000 I
x324 0.000 10.000 -38.000 I
x325 0.000 10.000 -41.000 I
x326 0.000 10.000 41.000 I
x327 0.000 10.000 45.000 I
x328 0.000 10.000 33.000 I
x329 0.000 10.000 -32.000 I
x330 0.000 10.000 -35.000 I
x331 0.000 10.000 -39.000 I
x332 0.000 10.000 21.000 I
x333 0.000 10.000 -21.000 I
x334 0.000 10.000 5.000 I
x335 0.000 10.000 47.000 I
x336 0.000 10.000 9.000 I
x337 0.000 10.000 12.000 I
x338 0.000 10.000 48.000 I
x339 0.000 10.000 -16.000 I
x340 0.000 10.000 46.000 I
x341 0.000 10.000 29.000 I
x342 0.000 10.000 35.000 I
x343 0.000 10.000 -8.000 I
x344 0.000 10.000 31.000 I
x345 0.000 10.000 -19.000 I
x346 0.000 10.000 17.000 I
x347 0.000 10.000 -50.000 I
x348 0.000 10.000 15.000 I
x349 0.000 10.000 -16.000 I
x350 0.000 10.000 -35.000 I
x351 0.000 10.000 -13.000 I
x352 0.000 10.000 -50.000 I
x353 0.000 10.000 21.000 I
x354 0.000 10.000 -30.000 I
x355 0.000 10.000 50.000 I
x356 0.000 10.000 -35.000 I
x357 0.000 10.000 -22.000 I
x358 0.000 10.000 5.000 I
x359 0.000 10.000 40.000 I
x360 0.000 10.000 39.000 I
x361 0.000 10.000 0.000 I
x362 0.000 10.000 -28.000 I
x363 0.000 10.000 31.000 I
x364 0.000 10.000 -38.000 I
x365 0.000 10.000 14.000 I
x366 0.000 10.000 -37.000 I
x367 0.000 10.000 -46.000 I
x368 0.000 10.000 30.000 I
x369 0.000 10.000 38.000 I
x370 0.000 10.000 7.000 I
x371 0.000 10.000 -46.000 I
x372 0.000 10.000 -18.000 I
x373 0.000 10.000 12.000 I
x374 0.000 10.000 -31.000 I
x375 0.000 10.000 18.000 I
x376 0.000 10.000 -48.000 I
x377 0.000 10.000 -41.000 I
x378 0.000 10.000 -29.000 I
x379 0.000 10.000 44.000 I
x380 0.000 10.000 -12.000 I
x381 0.000 10.000 14.000 I
x382 0.000 10.000 29.000 I
x383 0.000 10.000 17.000 I
x384 0.000 10.000 28.000 I
x385 0.000 10.000 24.000 I
x386 0.000 10.000 -14.000 I
x387 0.000 10.000 -49.000 I
x388 0.000 10.000 -12.000 I
x389 0.000 10.000 -17.000 I
x390 0.000 10.000 9.000 I
x391 0.000 10.000 -30.000 I
x392 0.000 10.000 -17.000 I
x393 0.000 10.000 22.000 I
x394 0.000 10.000 17.000 I
x395 0.000 10.000 -4.000 I
x396 0.000 10.000 24.000 I
x397 0.000 10.000 35.000 I
x398 0.000 10.000 -39.000 I
x399 0.000 10.000 50.000 I
x400 0.000 10.000 -42.000 I
x401 0.000 10.000 0.000 I
x402 0.000 10.000 -8.000 I
x403 0.000 10.000 25.000 I
x404 0.000 10.000 -28.000 I
x405 0.000 10.000 -19.000 I
x406 0.000 10.000 -47.000 I
x407 0.000 10.000 -10.000 I
x408 0.000 10.000 35.000 I
x409 0.000 10.000 -4.000 I
x410 0.000 10.000 -30.000 I
x411 0.000 10.000 -43.000 I
x412 0.000 10.000 5.000 I
x413 0.000 10.000 14.000 I
x414 0.000 10.000 17.000 I
x415 0.000 10.000 -11.000 I
x416 0.000 10.000 5.000 I
x417 0.000 10.000 7.000 I
x418 0.000 10.000 -49.000 I
x419 0.000 10.000 -8.000 I
x420 0.000 10.000 -47.000 I
x421 0.000 10.000 24.000 I
x422 0.000 10.000 48.000 I
x423 0.000 10.000 18.000 I
x424 0.000 10.000 -5.000 I
x425 0.000 10.000 -13.000 I
x426 0.000 10.000 6.000 I
x427 0.000 10.000 33.000 I
x428 0.000 10.000 2.000 I
x429 0.000 10.000 4.000 I
x430 0.000 10.000 -39.000 I
x431 0.000 10.000 -30.000 I
x432 0.000 10.000 29.000 I
x433 0.000 10.000 -19.000 I
x434 0.000 10.000 8.000 I
x435 0.000 10.000 -44.000 I
x436 0.000 10.000 -26.000 I
x437 0.000 10.000 44.000 I
x438 0.000 10.000 49.000 I
x439 0.000 10.000 -25.000 I
x440 0.000 10.000 33.000 I
x441 0.000 10.000 48.000 I
x442 0.000 10.000 -9.000 I
x443 0.000 10.000 -36.000 I
x444 0.000 10.000 -33.000 I
x445 0.000 10.000 -7.000 I
x446 0.000 10.000 46.000 I
x447 0.000 10.000 21.000 I
x448 0.000 10.000 6.000 I
x449 0.000 10.000 -19.000 I
x450 0.000 10.000 38.000 I
x451 0.000 10.000 -13.000 I
x452 0.000 10.000 -6.000 I
x453 0.000 10.000 -36.000 I
x454 0.000 10.000 1.000 I
x455 0.000 10.000 -49.000 I
x456 0.000 10.000 -14.000 I
x457 0.000 10.000 7.000 I
x458 0.000 10.000 21.000 I
x459 0.000 10.000 6.000 I
y0 0.000 inf -17.000 0.000 C
y1 0.000 inf 34.000 -3.000 C
y2 0.000 inf 14.000 25.000 C
y3 0.000 inf -38.000 -17.000 C
y4 0.000 inf -22.000 0.000 C
y5 0.000 inf -2.000 -47.000 C
y6 0.000 inf -38.000 0.000 C
y7 0.000 inf 9.000 -10.000 C
y8 0.000 inf -14.000 0.000 C
y9 0.000 inf -7.000 -19.000 C
y10 0.000 inf -8.000 -41.000 C
y11 0.000 inf -25.000 -36.000 C
y12 0.000 inf 4.000 0.000 C
y13 0.000 inf -43.000 26.000 C
y14 0.000 inf 43.000 -34.000 C
y15 0.000 inf -9.000 -39.000 C
y16 0.000 inf -19.000 -45.000 C
y17 0.000 inf -11.000 5.000 C
y18 0.000 inf -44.000 -29.000 C
y19 0.000 inf -45.000 39.000 C
y20 0.000 inf 31.000 0.000 C
y21 0.000 inf -5.000 0.000 C
y22 0.000 inf 15.000 0.000 C
y23 0.000 inf 31.000 -28.000 C
y24 0.000 inf -6.000 0.000 C
y25 0.000 inf 22.000 0.000 C
y26 0.000 inf -41.000 -31.000 C
y27 0.000 inf 41.000 0.000 C
y28 0.000 inf 37.000 -19.000 C
y29 0.000 inf 1.000 -16.000 C
y30 0.000 inf 30.000 18.000 C
y31 0.000 inf -39.000 -48.000 C
y32 0.000 inf -8.000 0.000 C
y33 0.000 inf 13.000 -11.000 C
y34 0.000 inf 46.000 0.000 C
y35 0.000 inf 45.000 -19.000 C
y36 0.000 inf -50.000 -11.000 C
y37 0.000 inf -30.000 16.000 C
y38 0.000 inf -16.000 0.000 C
y39 0.000 inf 0.000 0.000 C
y40 0.000 inf -5.000 -3.000 C
y41 0.000 inf -43.000 14.000 C
y42 0.000 inf -39.000 -16.000 C
y43 0.000 inf -30.000 -50.000 C
y44 0.000 inf -5.000 0.000 C
y45 0.000 inf -6.000 0.000 C
y46 0.000 inf 22.000 0.000 C
y47 0.000 inf -36.000 0.000 C
y48 0.000 inf -7.000 -2.000 C
y49 0.000 inf -23.000 0.000 C
y50 0.000 inf -34.000 9.000 C
y51 0.000 inf -33.000 0.000 C
y52 0.000 inf -27.000 0.000 C
y53 0.000 inf -9.000 0.000 C
y54 0.000 inf 34.000 0.000 C
y55 0.000 inf 10.000 -18.000 C
y56 0.000 inf 50.000 0.000 C
y57 0.000 inf 41.000 0.000 C
y58 0.000 inf -9.000 5.000 C
y59 0.000 inf -4.000 0.000 C
y60 0.000 inf 29.000 0.000 C
y61 0.000 inf 5.000 -46.000 C
y62 0.000 inf 1.000 0.000 C
y63 0.000 inf -11.000 0.000 C
y64 0.000 inf 30.000 -16.000 C
y65 0.000 inf -33.000 0.000 C
y66 0.000 inf 22.000 0.000 C
y67 0.000 inf -48.000 23.000 C
y68 0.000 inf -34.000 0.000 C
y69 0.000 inf 39.000 0.000 C
y70 0.000 inf -12.000 -50.000 C
y71 0.000 inf -10.000 47.000 C
y72 0.000 inf -8.000 -48.000 C
y73 0.000 inf 10.000 0.000 C
y74 0.000 inf -36.000 0.000 C
y75 0.000 inf 11.000 -31.000 C
y76 0.000 inf 7.000 0.000 C
y77 0.000 inf -32.000 0.000 C
y78 0.000 inf 34.000 0.000 C
y79 0.000 inf 8.000 0.000 C
y80 0.000 inf -43.000 0.000 C
y81 0.000 inf 30.000 9.000 C
y82 0.000 inf -19.000 0.000 C
y83 0.000 inf -26.000 0.000 C
y84 0.000 inf 31.000 0.000 C
y85 0.000 inf 33.000 0.000 C
y86 0.000 inf 16.000 21.000 C
y87 0.000 inf -3.000 0.000 C
y88 0.000 inf -32.000 28.000 C
y89 0.000 inf -4.000 0.000 C
y90 0.000 inf 31.000 0.000 C
y91 0.000 inf -18.000 0.000 C
y92 0.000 inf -45.000 0.000 C
y93 0.000 inf 23.000 29.000 C
y94 0.000 inf -5.000 39.000 C
y95 0.000 inf 3.000 32.000 C
y96 0.000 inf -21.000 0.000 C
y97 0.000 inf 6.000 0.000 C
y98 0.000 inf 30.000 0.000 C
y99 0.000 inf 36.000 0.000 C
y100 0.000 inf -8.000 0.000 C
y101 0.000 inf 5.000 0.000 C
y102 0.000 inf 17.000 0.000 C
y103 0.000 inf -50.000 -35.000 C
y104 0.000 inf -33.000 0.000 C
y105 0.000 inf -38.000 0.000 C
y106 0.000 inf 48.000 0.000 C
y107 0.000 inf -22.000 -6.000 C
y108 0.000 inf 9.000 48.000 C
y109 0.000 inf 18.000 -35.000 C
y110 0.000 inf -15.000 -38.000 C
y111 0.000 inf -19.000 0.000 C
y112 0.000 inf -9.000 1.000 C
y113 0.000 inf -20.000 0.000 C
y114 0.000 inf -32.000 0.000 C
y115 0.000 inf -20.000 0.000 C
y116 0.000 inf -46.000 0.000 C
y117 0.000 inf 22.000 0.000 C
y118 0.000 inf 46.000 -44.000 C
y119 0.000 inf 8.000 32.000 C
y120 0.000 inf 45.000 0.000 C
y121 0.000 inf 34.000 0.000 C
y122 0.000 inf -17.000 -33.000 C
y123 0.000 inf -36.000 0.000 C
y124 0.000 inf -42.000 9.000 C
y125 0.000 inf 31.000 0.000 C
y126 0.000 inf -49.000 0.000 C
y127 0.000 inf 6.000 -10.000 C
y128 0.000 inf 23.000 0.000 C
y129 0.000 inf -20.000 0.000 C
y130 0.000 inf 25.000 0.000 C
y131 0.000 inf 45.000 -12.000 C
y132 0.000 inf 33.000 6.000 C
y133 0.000 inf -47.000 20.000 C
y134 0.000 inf 10.000 0.000 C
y135 0.000 inf 34.000 43.000 C
y136 0.000 inf -16.000 0.000 C
y137 0.000 inf 38.000 9.000 C
y138 0.000 inf -34.000 0.000 C
y139 0.000 inf 2.000 0.000 C
y140 0.000 inf 32.000 0.000 C
y141 0.000 inf 28.000 31.000 C
y142 0.000 inf -9.000 0.000 C
y143 0.000 inf 35.000 0.000 C
y144 0.000 inf 13.000 0.000 C
y145 0.000 inf 37.000 0.000 C
y146 0.000 inf -45.000 0.000 C
y147 0.000 inf -47.000 0.000 C
y148 0.000 inf 39.000 0.000 C
y149 0.000 inf 19.000 -49.000 C
y150 0.000 inf 9.000 0.000 C
y151 0.000 inf 33.000 39.000 C
y152 0.000 inf -5.000 32.000 C
y153 0.000 inf -22.000 0.000 C
y154 0.000 inf -44.000 0.000 C
y155 0.000 inf -4.000 0.000 C
y156 0.000 inf -10.000 -11.000 C
y157 0.000 inf 30.000 0.000 C
y158 0.000 inf 33.000 15.000 C
y159 0.000 inf 36.000 0.000 C
y160 0.000 inf -9.000 -47.000 C
y161 0.000 inf 49.000 0.000 C
y162 0.000 inf 7.000 0.000 C
y163 0.000 inf -50.000 0.000 C
y164 0.000 inf -16.000 -34.000 C
y165 0.000 inf -46.000 0.000 C
y166 0.000 inf 8.000 0.000 C
y167 0.000 inf 21.000 0.000 C
y168 0.000 inf 9.000 -26.000 C
y169 0.000 inf -1.000 0.000 C
y170 0.000 inf -42.000 10.000 C
y171 0.000 inf 32.000 0.000 C
y172 0.000 inf 31.000 -45.000 C
y173 0.000 inf -2.000 -37.000 C
y174 0.000 inf -1.000 0.000 C
y175 0.000 inf 37.000 32.000 C
y176 0.000 inf 0.000 0.000 C
y177 0.000 inf 15.000 0.000 C
y178 0.000 inf -47.000 0.000 C
y179 0.000 inf -47.000 0.000 C
y180 0.000 inf 10.000 30.000 C
y181 0.000 inf 47.000 0.000 C
y182 0.000 inf 24.000 -31.000 C
y183 0.000 inf 47.000 46.000 C
y184 0.000 inf -28.000 0.000 C
y185 0.000 inf 41.000 -18.000 C
y186 0.000 inf 40.000 2.000 C
y187 0.000 inf 1.000 0.000 C
y188 0.000 inf 27.000 0.000 C
y189 0.000 inf -19.000 0.000 C
y190 0.000 inf 34.000 0.000 C
y191 0.000 inf -3.000 0.000 C
y192 0.000 inf -27.000 -49.000 C
y193 0.000 inf 3.000 -21.000 C
y194 0.000 inf 6.000 0.000 C
y195 0.000 inf 33.000 -45.000 C
y196 0.000 inf 16.000 0.000 C
y197 0.000 inf -16.000 30.000 C
y198 0.000 inf -49.000 -27.000 C
y199 0.000 inf 39.000 -6.000 C
y200 0.000 inf -42.000 0.000 C
y201 0.000 inf 37.000 0.000 C
y202 0.000 inf -22.000 -31.000 C
y203 0.000 inf 29.000 -44.000 C
y204 0.000 inf 38.000 -23.000 C
y205 0.000 inf -32.000 0.000 C
y206 0.000 inf 16.000 -38.000 C
y207 0.000 inf 45.000 0.000 C
y208 0.000 inf -30.000 0.000 C
y209 0.000 inf -22.000 0.000 C
y210 0.000 inf -49.000 0.000 C
y211 0.000 inf 15.000 -25.000 C
y212 0.000 inf -33.000 41.000 C
y213 0.000 inf 29.000 0.000 C
y214 0.000 inf 5.000 0.000 C
y215 0.000 inf 1.000 0.000 C
y216 0.000 inf -21.000 0.000 C
y217 0.000 inf 31.000 0.000 C
y218 0.000 inf -7.000 0.000 C
y219 0.000 inf 42.000 0.000 C
y220 0.000 inf 48.000 -14.000 C
y221 0.000 inf 33.000 -23.000 C
y222 0.000 inf 50.000 0.000 C
y223 0.000 inf -23.000 -40.000 C
y224 0.000 inf -10.000 7.000 C
y225 0.000 inf -17.000 0.000 C
y226 0.000 inf 46.000 0.000 C
y227 0.000 inf 6.000 0.000 C
y228 0.000 inf -34.000 -14.000 C
y229 0.000 inf 41.000 -41.000 C
y230 0.000 inf 34.000 -5.000 C
y231 0.000 inf 27.000 -25.000 C
y232 0.000 inf -15.000 0.000 C
y233 0.000 inf 21.000 -18.000 C
y234 0.000 inf 42.000 35.000 C
y235 0.000 inf -10.000 42.000 C
y236 0.000 inf -33.000 0.000 C
y237 0.000 inf 41.000 -44.000 C
y238 0.000 inf -21.000 48.000 C
y239 0.000 inf 32.000 0.000 C
y240 0.000 inf 6.000 6.000 C
y241 0.000 inf -39.000 27.000 C
y242 0.000 inf 12.000 -21.000 C
y243 0.000 inf 18.000 0.000 C
y244 0.000 inf 30.000 0.000 C
y245 0.000 inf 10.000 14.000 C
y246 0.000 inf 10.000 0.000 C
y247 0.000 inf 7.000 -35.000 C
y248 0.000 inf -21.000 -21.000 C
y249 0.000 inf -19.000 0.000 C
y250 0.000 inf 16.000 -41.000 C
y251 0.000 inf -26.000 0.000 C
y252 0.000 inf 38.000 48.000 C
y253 0.000 inf -15.000 26.000 C
y254 0.000 inf -38.000 -32.000 C
y255 0.000 inf -12.000 0.000 C
y256 0.000 inf 49.000 40.000 C
y257 0.000 inf -44.000 -1.000 C
y258 0.000 inf -45.000 -37.000 C
y259 0.000 inf -43.000 0.000 C
y260 0.000 inf -28.000 -8.000 C
y261 0.000 inf -14.000 0.000 C
y262 0.000 inf -30.000 0.000 C
y263 0.000 inf -25.000 23.000 C
y264 0.000 inf -10.000 0.000 C
y265 0.000 inf 49.000 0.000 C
y266 0.000 inf 16.000 0.000 C
y267 0.000 inf 35.000 44.000 C
y268 0.000 inf 30.000 1.000 C
y269 0.000 inf 2.000 0.000 C
y270 0.000 inf -27.000 0.000 C
y271 0.000 inf -14.000 5.000 C
y272 0.000 inf 17.000 0.000 C
y273 0.000 inf 19.000 0.000 C
y274 0.000 inf 6.000 36.000 C
y275 0.000 inf 21.000 0.000 C
y276 0.000 inf 46.000 42.000 C
y277 0.000 inf -38.000 16.000 C
y278 0.000 inf -21.000 16.000 C
y279 0.000 inf -10.000 -50.000 C
y280 0.000 inf -36.000 0.000 C
y281 0.000 inf 48.000 0.000 C
y282 0.000 inf -6.000 43.000 C
y283 0.000 inf 40.000 0.000 C
y284 0.000 inf -7.000 0.000 C
y285 0.000 inf -1.000 7.000 C
y286 0.000 inf -50.000 0.000 C
y287 0.000 inf -1.000 0.000 C
y288 0.000 inf -2.000 0.000 C
y289 0.000 inf -6.000 0.000 C
y290 0.000 inf -39.000 0.000 C
